condition,filename,experiment,id,mean_diff_x,mean_diff_y,sd_diff_x,sd_diff_y,q025_diff_x,q025_diff_y,q975_diff_x,q975_diff_y,var_x,var_y,cov_xy,cor_xy,auto_x,auto_y
mov_bin,stationary_22-12-2023_6,stationarity 1 - 22-12-2023,85,0.198568787144958,0.0865839673990145,0.00913357678217686,0.00497750953360477,0.182709683473453,0.0776750384373174,0.211079191049211,0.0977201804827724,8.34222248359203e-05,2.47756011571264e-05,1.5607266797148e-06,0.0343300052523347,0.84190439041757,0.813786759818889
mov_bin,stationary_22-12-2023_6,stationarity 1 - 22-12-2023,86,0.0996663924792712,0.139050690234469,0.0118087965629963,0.0100452917537207,0.0762585471098163,0.123892472149439,0.121276350140119,0.157386458891864,0.000139447676266233,0.000100907886417369,-1.91153698699204e-05,-0.161144137421413,0.783995273441994,0.83166495268001
mov_bin,stationary_22-12-2023_6,stationarity 1 - 22-12-2023,87,0.135496806715883,0.271765935886076,0.00655110266219969,0.00649082070180027,0.122508452412847,0.260993646391863,0.146533168321937,0.284495956997924,4.29169460906798e-05,4.2130753382919e-05,-1.3292460171454e-05,-0.312601710280556,0.814270187878919,0.792390019613646
mov_bin,stationary_22-12-2023_6,stationarity 1 - 22-12-2023,88,0.233851498881022,0.28242340607984,0.00795426894342511,0.0128616164799937,0.218844437261332,0.257801629346408,0.249832600140119,0.307550701316106,6.32703944243373e-05,0.000165421178478446,-5.28576720581986e-05,-0.516668763521126,0.806020694363991,0.808598829672737
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,1,-0.40688664627842,-0.24606106627815,0.00726416531586321,0.00757088442337619,-0.420032422587154,-0.260965762699046,-0.392828937738669,-0.230223035426318,5.276809773619e-05,5.73182909521202e-05,-5.28543405069001e-06,-0.0961055177560207,0.718438843745532,0.82840109620728
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,2,-0.442995553665615,-0.285348400884289,0.00800887972331675,0.00686503213585642,-0.458606740768972,-0.297920444517227,-0.4276280930417,-0.270396315729349,6.41421544225541e-05,4.71286662263414e-05,1.16353518100292e-05,0.211624123912666,0.766386027339253,0.837173557534625
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,3,-0.13571276831044,-0.0542325829199232,0.00740676865166827,0.00566255486024308,-0.152602680162911,-0.0669441251990457,-0.122378297587154,-0.0442447399717728,5.48602218593358e-05,3.20645275452625e-05,1.80317254080608e-06,0.042992834885002,0.799772974873754,0.797299981287371
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,4,-0.140560471223135,0.0120909498968808,0.00777780909550924,0.00717006178432335,-0.153414665011396,-0.00319317557783374,-0.123846061791699,0.0257956236645907,6.04943143261863e-05,5.14097859910141e-05,-1.02267113681471e-05,-0.183381627018187,0.810966103167751,0.806339044545771
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,5,-0.259134751938569,-0.0302392178044835,0.00976385629870293,0.00715755608833737,-0.27808649834473,-0.0442120751990459,-0.23983524834473,-0.0157130354263188,9.53328898217209e-05,5.12306091576954e-05,1.64539265679924e-05,0.235441716765101,0.775742992016677,0.811001516196905
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,6,-0.206138330292545,0.116225050214724,0.00720068520207056,0.00575798228501784,-0.219827115768972,0.105480515710045,-0.192524352274654,0.128196631240348,5.18498673793179e-05,3.31543599945793e-05,-2.1330530228124e-07,-0.00514466975388454,0.768483374147661,0.736639804443974
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,7,-0.238154812442978,0.254079378211434,0.00772736346386165,0.00699277641135441,-0.252310937738669,0.241925540331257,-0.221932331678063,0.267931237300954,5.9712146102624e-05,4.88989219391946e-05,1.30334127844783e-05,0.241199924606229,0.782976733190857,0.808805428254496
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,8,-0.233828061250027,0.439186693954156,0.00891775271077873,0.0102449536377382,-0.251752543799275,0.420007275179741,-0.215946632814427,0.458983640710045,7.95263134106014e-05,0.000104959075039405,1.95735249645527e-05,0.214241510425295,0.799114864600261,0.819888191514219
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,9,-0.167780504998934,-0.28232416110145,0.00610521583439062,0.00670265923052993,-0.1787587180417,-0.295787370653591,-0.155884990768972,-0.270205168002076,3.72736603844939e-05,4.4925640760608e-05,1.04964773139981e-06,0.0256504748618423,0.730572672627762,0.795846190627769
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,10,0.438180855220981,-0.314053146591807,0.00471386667179368,0.00569815200547218,0.428005668321936,-0.323630535426319,0.445899759231028,-0.301775393380864,2.22205389994472e-05,3.24689362774666e-05,-2.77155894299083e-06,-0.103184103239876,0.862373158992953,0.808888195079472
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,11,0.328920766466077,-0.172085286784507,0.00896649545615788,0.00804666448835266,0.311039872867392,-0.189968694517227,0.34678606604921,-0.1566298422445,8.03980407653e-05,6.47488093881158e-05,2.57890152469412e-05,0.357434223388346,0.819378615340412,0.777075729615363
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,12,0.276249926969925,-0.0630669304601706,0.00804287192803223,0.00740187464759635,0.260659569837089,-0.076749510805106,0.290261031958301,-0.0496372399717728,6.4687788850729e-05,5.47877482987296e-05,-1.2649210664534e-05,-0.212476325102879,0.789566508210983,0.737540900910901
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,13,0.200403584522179,0.0217390044116351,0.0068687538406427,0.00657372995507981,0.187769588776483,0.00754832442216613,0.212732077412847,0.0332768388161051,4.71797793233438e-05,4.32139255223136e-05,3.91531412747094e-06,0.0867115200155202,0.785437688520928,0.728917720710736
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,14,0.228008142788828,0.0450933210256467,0.00696798900841267,0.00691803058682604,0.215337429685573,0.0305518736645902,0.24267919104921,0.0575240952554994,4.85528708213598e-05,4.78591472002606e-05,-1.31368874625496e-05,-0.272522613240038,0.785094683897813,0.803448102162646
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,15,0.256966070132248,0.186371534694806,0.00728720591509642,0.00522464069566319,0.241497713776482,0.176695720255499,0.270822031958302,0.196210650179741,5.31033700490162e-05,2.72968703987799e-05,-7.46582894057605e-06,-0.196092310864842,0.779937960460115,0.756201044219375
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,16,0.298251299129471,0.236270036121136,0.00756335976635907,0.0141435439318945,0.284223168321937,0.213898191846409,0.311741236503755,0.250301153967621,5.72044109553792e-05,0.000200039834953429,-1.16483088110404e-05,-0.108890470178682,0.733116880860841,0.76186405691594
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,17,0.376669449866577,0.460164540360132,0.00670795566274023,0.00823387314936431,0.363852334988603,0.445612555482772,0.389082638018907,0.477610934270651,4.49966691732887e-05,6.77966670398225e-05,-2.81371370046848e-05,-0.509431211880714,0.787522973887988,0.759100807133176
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,23,-0.333143936257919,-0.421156840309408,0.00867290821823579,0.00755974967969685,-0.3506279680417,-0.433850111183895,-0.315960665011397,-0.406719685426319,7.52193369619418e-05,5.71498152196767e-05,-2.2038132958639e-05,-0.336126406997302,0.770468452242504,0.805024073991896
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,24,-0.32183289612497,0.538586559066894,0.0148497339298275,0.00353452790214036,-0.346558706678063,0.531053570634287,-0.294289672587154,0.544037282755499,0.00022051459778667,1.24928874910087e-05,-1.78249852689746e-05,-0.339608923342171,0.897088085873087,0.845723177009068
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,25,-0.0630364533681785,-0.200987915629869,0.00616352036356486,0.00901024975510123,-0.0745145248598812,-0.218951073305106,-0.0495763544053362,-0.183983364971773,3.79889832720787e-05,8.11846006493017e-05,7.36173331080611e-06,0.132560586202834,0.780461845887721,0.818525305459676
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,26,-0.142976091127172,-0.169365636833609,0.00615955267036818,0.00672475766483314,-0.153675504026548,-0.182170664214197,-0.130747087359881,-0.157296832774803,3.79400890990398e-05,4.52223656507321e-05,1.12031506336078e-06,0.0270467049609971,0.756837758957043,0.765772453647659
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,27,0.0295334009723043,-0.0238171995616289,0.0130560061046207,0.00937734664483748,-0.000287064632608215,-0.0437840013354092,0.0532925546855731,-0.00739079110813642,0.000170459295403894,8.79346300974447e-05,5.85770705116192e-05,0.47845085329633,0.831313119639679,0.80159186235169
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,28,-0.108624630512584,0.0695284746359198,0.00713618983229404,0.00644074779598306,-0.121808683950791,0.0572529191191363,-0.0937766953144266,0.081667627452469,5.09252053225369e-05,4.14832321714607e-05,-2.07116113211117e-06,-0.04506207639602,0.762228179954135,0.781966375248211
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,29,-0.19765786216074,-0.0067299021399012,0.00838584640050679,0.00687802750808635,-0.213317144178063,-0.0196521793657129,-0.181513963496245,0.00617338124034765,7.03224198528926e-05,4.73072624019926e-05,8.16725837174895e-06,0.141600726952339,0.749421632287365,0.783721909772235
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,30,-0.0547795689493145,0.143925290440029,0.00697815129428235,0.00648821973228864,-0.0678380475871532,0.131871706997924,-0.0419663241023056,0.156298153967621,4.86945954858945e-05,4.20969952944597e-05,-1.47994573253524e-06,-0.0326873610516976,0.74763844659059,0.778262215684107
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,31,-0.188003613372806,0.13351689628136,0.00746906045391235,0.0072549983448905,-0.201084365768972,0.120264828210045,-0.171583388496245,0.146631833891863,5.57868640641974e-05,5.26350009843639e-05,-6.91455104583038e-06,-0.127602944133195,0.792741692134183,0.77185807324547
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,32,-0.00536920858653113,0.321608305228931,0.00854414727551562,0.0142618892591451,-0.022313452890184,0.296306737300954,0.0103632743825431,0.347171055482772,7.3002452665701e-05,0.000203401485240119,7.75361573150428e-05,0.636294966954175,0.751697424806351,0.812602309335598
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,33,0.0291295631428919,-0.228797302914148,0.00727346165317923,0.00804071273405377,0.0133626001401186,-0.244075387699046,0.0428655603673912,-0.213587302471773,5.29032444202687e-05,6.46530612715745e-05,1.55062361036766e-05,0.265137216317073,0.751784148075756,0.764682150506129
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,40,0.0692626705134954,0.413723598891426,0.00693872544427752,0.00751572975091796,0.055210708094664,0.399926642603984,0.0844899524128462,0.42758737366459,4.81459107910643e-05,5.64861936888333e-05,-4.343580267873e-07,-0.00832907921823958,0.789246877637592,0.767385052414061
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,41,0.0197304862711805,-0.442191107123631,0.00851006112138364,0.00727531713929346,0.00489518455570308,-0.456814266486924,0.0372728387764822,-0.428563268380864,7.24211402896854e-05,5.29302394772973e-05,1.92659466756423e-05,0.311175750129479,0.815477500742112,0.796645935176781
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,48,0.139657492632139,0.459722242233395,0.0134263600193195,0.00866377116531549,0.115593827412846,0.440676108891863,0.165244094458301,0.478213252452469,0.000180267143368382,7.50609308049521e-05,6.31636691951202e-05,0.543002825203245,0.828936518132417,0.777498532879529
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,49,0.0141029672833817,-0.473577742869929,0.0117079204877352,0.00905355026859675,-0.0133628771326084,-0.487914641486924,0.0355071471098164,-0.454722762699046,0.00013707540214713,8.19667724660082e-05,-2.26884004546329e-05,-0.214045054196871,0.818434718972081,0.805770712778876
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,50,0.0885655839687551,-0.210141432713038,0.00878378886295232,0.0251773828322635,0.0702418179431485,-0.231274007017228,0.102783208094664,-0.151644399062682,7.71549467889253e-05,0.000633900606282359,-3.65977547153396e-05,-0.165486271239753,0.75330748111066,0.713405409106002
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,51,-0.000829934904865717,-0.104588656141588,0.00753022837755488,0.00605729744298771,-0.0153845134962445,-0.116737762699046,0.0141305205946642,-0.0923326661081365,5.67043394181328e-05,3.66908523128255e-05,2.83426687316161e-06,0.0621374880873282,0.72782929973602,0.801025211108058
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,52,0.0317313404091794,-0.0067538599196235,0.00742427550755478,0.00596750299007718,0.017885031958301,-0.0179376263354099,0.0448821531704212,0.00529881305852982,5.51198668120778e-05,3.56110919365801e-05,1.09446243653149e-05,0.247032523903039,0.783129169801611,0.79712413129495
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,53,0.00498087529571517,0.038376525387811,0.00661911129725493,0.0059348673235191,-0.00903580895078933,0.0276174285888325,0.0186804637764824,0.0505778395736814,4.38126343654478e-05,3.52226501477748e-05,4.96993716695432e-06,0.126514469857425,0.777971054353186,0.767072741854489
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,54,-0.00708622885847101,0.161711656099327,0.00752530363714733,0.00655124762923865,-0.0200460271326089,0.147662911543378,0.00913957741284642,0.174321299800954,5.66301948312629e-05,4.2918845499605e-05,4.82443089460112e-06,0.0978583855310533,0.803689173901194,0.786291624500567
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,55,0.0287811808961068,-0.0631742702889941,0.00891551379955929,0.0344214255363837,0.012760818890118,-0.123803110101644,0.0456064410492107,0.00678606116459021,7.94863863101321e-05,0.00118483453595681,-0.000125205435200551,-0.407988529560035,0.66276432698945,0.299402647925585
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,57,-0.108051461250027,-0.300332846474845,0.00785989668363149,0.00706771233703414,-0.125442413117457,-0.313671319517227,-0.0919708089507908,-0.285766277850561,6.17779758773614e-05,4.99525576790645e-05,-1.31201441096472e-05,-0.236179882894474,0.795454165391172,0.781449288461913
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,63,0.0671465476852984,-0.440689537298785,0.00701193343919463,0.00211325143270605,0.0515250243825438,-0.443114080880864,0.0751894562007252,-0.436043317893851,4.91672105556958e-05,4.46583161783418e-06,-1.10054049404715e-05,-0.742706235187877,0.890871436099833,0.918721244062148
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,64,0.0432988831044597,0.518664850771745,0.00853997196358756,0.00723124589316525,0.0279143349886031,0.503596449422166,0.0610384562007248,0.532414146391863,7.29311211388615e-05,5.22909171674193e-05,2.28286912805532e-05,0.369667644723161,0.810512267407856,0.823142392446074
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,65,0.142417997258853,-0.371540021842427,0.00722210435553294,0.00727245938569415,0.129496663992931,-0.387297558153591,0.155155611503755,-0.356359478608137,5.21587913222079e-05,5.28886655165709e-05,-3.43748406056503e-07,-0.00654478868845508,0.769099809942608,0.785216466601809
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,72,-0.042509362064904,0.467334619884728,0.00815560850882126,0.00819696657534674,-0.0609318695568514,0.449315697528227,-0.0270001271326078,0.482967583891863,6.65139501491578e-05,6.71902610373516e-05,1.74253978907985e-05,0.260659266655137,0.831798011800793,0.750607963414749
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,73,0.0546447381052682,-0.208676502188639,0.0075715246662927,0.00817559399082339,0.0389112365037543,-0.228005323305106,0.0673640205946644,-0.194322427471773,5.73279857722788e-05,6.68403371027874e-05,9.71168400622768e-06,0.156888779986735,0.869735373616839,0.807454747425739
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,74,0.104740361525137,-0.0742768016962692,0.00581777106657523,0.00584598085765375,0.0938483955946641,-0.0858594445172275,0.116531577412846,-0.0631044596687426,3.38464601830799e-05,3.41754921880541e-05,4.33518548783244e-07,0.0127465797580461,0.790808287093267,0.734902494351406
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,75,0.0668310025298166,-0.0769887417562117,0.0082494682894438,0.00568533660491925,0.0524661228673911,-0.088218952092985,0.0833388501401186,-0.0665237967899547,6.80537270585388e-05,3.23230523112348e-05,5.3502559019392e-07,0.0114075508867732,0.757576506787329,0.728503502145711
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,76,0.131897322276708,-0.00864930393417872,0.00794089066444877,0.00646882550741909,0.116659418321938,-0.0222666414869248,0.148795933473452,0.00433794184640865,6.30577445447296e-05,4.18457034454359e-05,-1.37375262449831e-05,-0.267432314068636,0.832650144965361,0.786567727788892
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,77,0.122835374463439,0.0605731428838391,0.00614519768556464,0.00649839124908088,0.110513584988604,0.0473424816191358,0.133836009231028,0.0727526123009537,3.7763454594669e-05,4.2229088826131e-05,-7.32793950253899e-06,-0.183501729383899,0.757171562843702,0.810399811550296
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,78,0.0253474467938859,0.149199366917739,0.00555191157589281,0.00565295319251388,0.0148099865037557,0.139252504346408,0.0349159334734523,0.16112274866459,3.08237221465326e-05,3.19558797967529e-05,-7.38341200016499e-06,-0.235255168227046,0.759057735462696,0.831737466466733
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,79,0.128756142394371,0.137486797862194,0.00591649899847067,0.00621323638387449,0.117897259231027,0.124634816846409,0.140441463776482,0.149364430482773,3.50049603989045e-05,3.86043063619017e-05,-7.32377050227177e-06,-0.199228770451458,0.83234807088741,0.812991925683157
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,80,0.121651299438295,0.460213853905309,0.00782672377027103,0.0104479715386918,0.106405744079512,0.441274874800954,0.134850554685574,0.478787790331257,6.12576049761256e-05,0.000109160109273314,-1.99809859919771e-05,-0.244345827876981,0.743203379827594,0.771293122238529
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,81,-0.0320084741678964,-0.213481289863329,0.0897947924412196,0.0191292665088164,-0.1701257805417,-0.243425596032379,0.176011804685573,-0.166979688835409,0.00806310474956171,0.000365928837165323,0.00158739498763465,0.924135249441158,0.67309225508062,0.661580177206606
mov_bin,stationary_22-12-2023_6,stationarity 2 - 22-12-2023,88,0.232218688227887,0.286596087899927,0.00914622618120942,0.0127941129244883,0.213670384231028,0.264836689952468,0.2503601569583,0.312490286543378,8.36534533578407e-05,0.000163689325524559,-7.11061359851586e-05,-0.607652043029507,0.863214716853032,0.853080518396697
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,1,-0.408918613050221,-0.24585982279274,0.00622390203663161,0.00702031200954295,-0.420959729405336,-0.259653918002076,-0.395854661223517,-0.231640861183894,3.87369565615871e-05,4.9284780711333e-05,-1.13600143427215e-05,-0.259991839724376,0.765485893157627,0.80402100022529
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,2,-0.442181591627178,-0.283964520955259,0.00791551153137636,0.0075026115550981,-0.458127774859881,-0.296655524062682,-0.427006577890184,-0.267556425577833,6.26553228033521e-05,5.62891801466916e-05,1.48310749626244e-05,0.249736017897115,0.810492640138641,0.805011741179063
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,3,-0.137982597714701,-0.0532035687749714,0.00850909420539725,0.00655499112826836,-0.1553827180417,-0.0652874407293488,-0.12299580895079,-0.0415462437596516,7.2404684196325e-05,4.29679086916769e-05,-8.80244393195654e-06,-0.157814835661793,0.83619756697674,0.807529156091727
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,4,-0.142582058722762,0.0117008003267225,0.00909719476043281,0.00765865810659752,-0.159342195314427,-0.00383779678995491,-0.126132161223518,0.0234434645736807,8.27589525092463e-05,5.86550439937519e-05,-1.00116479539393e-05,-0.143696236837001,0.820209573795281,0.817463934162242
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,5,-0.259084962664509,-0.0280625806921125,0.0101412904807318,0.00668829478831033,-0.280315907435639,-0.0392868536081376,-0.240916422587154,-0.0147027096687433,0.000102845772614582,4.47332871753392e-05,1.86161742822656e-05,0.274461736688891,0.800170268219918,0.754360143666956
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,6,-0.207391333587266,0.11709531801801,0.00775484947625339,0.00542643759125995,-0.221687706678063,0.106024888816105,-0.192820157435639,0.128420559270651,6.01376903993475e-05,2.94462249318391e-05,-3.99499816249894e-06,-0.0949354468324189,0.778162386073258,0.736579931887659
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,7,-0.236577534820351,0.253207194418942,0.00660423280361076,0.00804546576504165,-0.248769392284124,0.241030051694894,-0.223813210465942,0.265090960785803,4.36158909242885e-05,6.47295193764572e-05,6.11027498420493e-06,0.114997179924337,0.785942980476737,0.756222623650344
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,8,-0.233243125023857,0.441269551652545,0.00859340431411504,0.00911653288353222,-0.249424831678063,0.421695305482772,-0.216750271072002,0.457459616088832,7.38465977058511e-05,8.31111718165244e-05,1.68465065766997e-05,0.215037849139708,0.758152482694716,0.799358799295755
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,9,-0.166588727391798,-0.282376631627531,0.00670535884350948,0.00767061660274441,-0.180307218041699,-0.297080974820258,-0.153524172587154,-0.2691033422445,4.49618372202309e-05,5.88383590662982e-05,-6.53746945503913e-06,-0.127103459729746,0.763963728140744,0.770801050793605
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,10,0.438726658799562,-0.310575204559354,0.00388897165372233,0.00703994719629051,0.430174929685574,-0.327176103608137,0.444301804685573,-0.297802414214197,1.51241005234558e-05,4.95608565265586e-05,2.46181494357708e-06,0.0899189494499378,0.833074016355839,0.846666706850487
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,11,0.328173027426398,-0.17125375751405,0.00812498850344636,0.00748886545937409,0.312857486503755,-0.187032702092985,0.344176350140119,-0.15733165663844,6.60154381811356e-05,5.60831058686063e-05,1.32897778265869e-05,0.218413227818015,0.800227271895832,0.773536860556468
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,12,0.277010028749521,-0.0642079158177492,0.00870096198753888,0.00648949092756173,0.260611312261331,-0.0763078081535911,0.292537789534059,-0.0524952172445,7.57067395085965e-05,4.2113492498906e-05,1.2755601679005e-05,0.225903545990529,0.811504682907509,0.787609141729056
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,13,0.200182238374892,0.0218541488702069,0.00844103527118729,0.00575148573775567,0.181927547109817,0.0104150881306803,0.217078206200725,0.0317797918464087,7.12510764494278e-05,3.30795881916069e-05,-4.40109290862178e-06,-0.0906535414047515,0.839810451929515,0.766209522218095
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,14,0.227824289518422,0.0462859277302357,0.00719909999823702,0.00762309622075156,0.213575213776484,0.0325103509373172,0.242488016806786,0.0588246880585296,5.18270407846163e-05,5.81115959908368e-05,-1.39399710289446e-05,-0.254010847481875,0.829011332343844,0.820810034697777
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,15,0.257691624888375,0.187093274979542,0.00728562997111694,0.00531257354993189,0.244592031958302,0.177351044119136,0.270562562261331,0.197642222149439,5.30804040760374e-05,2.82234377234359e-05,-6.60866737109554e-06,-0.170742575303857,0.822794881963768,0.820070681974186
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,16,0.297364022829343,0.239150935458819,0.00766383833161893,0.00801104305141495,0.282149759231029,0.226083816846409,0.316645653170422,0.251284313058529,5.87344179731916e-05,6.41768107716238e-05,-2.10305511632593e-05,-0.342543124113717,0.831958478241628,0.820277068498478
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,17,0.376542735674662,0.460101049918598,0.00781020575902097,0.00856774399247825,0.363064228927998,0.443389585785803,0.390906577412846,0.478781260028227,6.09993139982443e-05,7.34062371206471e-05,-4.05840323402592e-05,-0.606493622953723,0.801540939870317,0.791544161460237
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,23,-0.332717056921271,-0.420517405562759,0.011252472151875,0.0065417681113644,-0.362487990768972,-0.432374921789955,-0.312622415011397,-0.40801790663844,0.000126618129528722,4.27947300228641e-05,-1.95338979164713e-05,-0.265366332021913,0.839361490546755,0.839339500162103
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,24,-0.323150841747917,0.535064139319516,0.0157501759633325,0.00815429344926662,-0.356918146072003,0.512714502452469,-0.297502930162912,0.544057169119136,0.000248068042875936,6.64925016567525e-05,3.03966430159112e-05,0.236675812402029,0.90702753020281,0.861889901358278
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,25,-0.0627805062890557,-0.198909340888429,0.00730849756604803,0.00798143227771014,-0.0768427180416996,-0.214619580880864,-0.0501675248598814,-0.184708762699046,5.341413667293e-05,6.37032612036732e-05,-1.69032756143502e-06,-0.0289775679695212,0.790390384035666,0.77650138850932
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,32,-0.00872688674051859,0.323006106429826,0.00914610428566318,0.0134774271836858,-0.0254659680416994,0.296687032755499,0.0086509183219368,0.353942366088832,8.36512236042263e-05,0.000181641043491554,7.133681231642e-05,0.578722751076302,0.783230658839999,0.79981953323778
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,33,0.0277516441036372,-0.226999766185741,0.00691555007301085,0.00784657407242235,0.0135786645340583,-0.242675573305106,0.0420010774128462,-0.211436202092985,4.78248328123203e-05,6.15687246740106e-05,2.40037770016594e-06,0.0442356867846727,0.807629466009694,0.770851284581548
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,34,-0.0845219427443604,-0.191192887874379,0.00634152314315441,0.00808858778938059,-0.0958073733447295,-0.208426789214197,-0.0731063850871541,-0.1775900297445,4.02149157751629e-05,6.54252524265169e-05,-3.31898480863898e-07,-0.00647051695284694,0.762218318236349,0.781114514902846
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,35,-0.0328190136923493,0.114659389764611,0.00821155779099123,0.00987982017771585,-0.0467469604659418,0.0961273282100453,-0.0171825059204873,0.135469085785803,6.74296813547887e-05,9.76108467440012e-05,5.18583242658567e-06,0.063921047780482,0.822173684047155,0.76557679900125
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,36,-0.0925113679072277,0.0115860071136318,0.00719519263929712,0.00593100846459459,-0.106205706678063,-6.70966874323164e-06,-0.077461371901728,0.0238571236645902,5.17707971165954e-05,3.51768614070927e-05,2.23835884638202e-06,0.0524516002503534,0.812536446522502,0.810261374065326
mov_bin,stationary_22-12-2023_6,stationarity 3 - 22-12-2023,37,-0.072892382192607,0.0261345158036762,0.00619895206162982,0.00592340199464887,-0.0849395665265479,0.0160249191191361,-0.0599084831932142,0.0370516463918632,3.84270066623846e-05,3.50866911902102e-05,-1.49967842473418e-06,-0.0408421558678865,0.756664801286721,0.782211816511682
